INVOICE_NO,vcurr Net Revenue,vcurr Gross Revenue,INVOICE_DATE,$ Net Revenue,$ Gross Revenue
VKR-138470,32448,32447.9875,11/28/2024 0:00,35303,35303.4104
VKR-138471,34476,34475.98676470588,11/28/2024 0:00,37510,37509.8736
VKR-138472,32448,32447.9875,11/28/2024 0:00,35303,35303.4104
VKR-138473,32448,32447.9875,11/28/2024 0:00,35303,35303.4104
VKR-138474,44658,44657.98281,11/28/2024 0:00,48588,48587.8853
VKR-138475,44658,44657.98281,11/28/2024 0:00,48588,48587.8853
VKR-138476,8220,8219.996874999999,11/28/2024 0:00,8943,8943.3566
VKR-138477,20280,20279.822058823527,11/28/2024 0:00,22064,22064.4464
VKR-138478,2741,2740.998988970588,11/28/2024 0:00,2982,2982.2069
VKR-138479,5609,5608.887224264705,11/28/2024 0:00,6102,6102.4693
VKR-138480,1850,1849.999264705882,11/28/2024 0:00,2013,2012.7992
VKR-138481,26791,26790.739705882348,11/28/2024 0:00,29148,29148.3248
VKR-138482,1120,1119.9995404411764,11/28/2024 0:00,1219,1218.5595
VKR-138483,57391,57391.32352941176,11/29/2024 0:00,62442,62441.76
VKR-138484,52185,52185.44117647059,11/29/2024 0:00,56778,56777.76
VKR-138485,52185,52185.44117647059,11/29/2024 0:00,56778,56777.76
VKR-138486,52185,52185.44117647059,11/29/2024 0:00,56778,56777.76
VKR-138487,1040,1039.9996323529413,11/29/2024 0:00,1132,1131.5196
VKR-138488,5293,5293.397886029411,11/29/2024 0:00,5759,5759.216899999999
VKR-138489,8595,8594.565808823529,11/29/2024 0:00,9351,9350.8876
VKR-138490,17829,17828.99319852941,11/29/2024 0:00,19398,19397.9446
VKR-138491,4780,4779.998161764705,11/29/2024 0:00,5201,5200.638
VKR-138492,4338,4337.969025735294,11/29/2024 0:00,4720,4719.710300000001
VKR-138493,2050,2049.9991727941174,11/29/2024 0:00,2230,2230.3991
VKR-138494,5122,5121.748069852941,11/29/2024 0:00,5572,5572.4619
VKR-138495,13077,13077.111213235292,11/29/2024 0:00,14228,14227.896999999999
VKR-138496,2050,2049.9991727941174,11/29/2024 0:00,2230,2230.3991
VKR-138497,11504,11504.051102941175,11/29/2024 0:00,12516,12516.4076
VKR-138498,2067,2066.5491727941176,11/29/2024 0:00,2248,2248.4055
VKR-138499,38077,38077.30661764706,11/29/2024 0:00,41428,41428.1096
VKR-138500,601,601.4316176470588,11/29/2024 0:00,654,654.3576
VKR-138501,2600,2599.998988970588,11/29/2024 0:00,2829,2828.7989
VKR-138502,26158,26157.503860294117,11/29/2024 0:00,28459,28459.3642
VKR-138503,9425,9425.051378676471,11/29/2024 0:00,10254,10254.4559
VKR-138504,4170,4170.045496323529,11/29/2024 0:00,4537,4537.0095
VKR-138505,7974,7974.339430147058,11/29/2024 0:00,8676,8676.0813
VKR-138506,1903,1903.4992647058823,11/29/2024 0:00,2071,2071.0072
VKR-138507,1875,1874.9992647058823,11/28/2024 0:00,2040,2039.9992
VKR-138508,17245,17244.732575757575,12/2/2024 0:00,18210,18210.4376
VKR-138509,38162,38162.23778409091,12/2/2024 0:00,40299,40299.3231
VKR-138510,14595,14594.995359848484,12/2/2024 0:00,15412,15412.3151
VKR-138511,18603,18603.330397727274,12/2/2024 0:00,19645,19645.1169
VKR-138512,20553,20552.99346590909,12/2/2024 0:00,21704,21703.9611
VKR-138513,2863,2862.5112689393936,12/2/2024 0:00,3023,3022.8118999999997
VKR-138514,1250,1249.9996212121212,12/2/2024 0:00,1320,1319.9996
VKR-138515,3216,3216.148958333333,12/2/2024 0:00,3396,3396.2533
VKR-138516,29966,29965.90909090909,12/3/2024 0:00,31644,31644
VKR-138517,29966,29965.90909090909,12/3/2024 0:00,31644,31644
VKR-138518,29966,29965.90909090909,12/3/2024 0:00,31644,31644
VKR-138519,29966,29965.90909090909,12/3/2024 0:00,31644,31644
VKR-138520,29966,29965.90909090909,12/3/2024 0:00,31644,31644
VKR-138521,44754,44753.61070075757,12/3/2024 0:00,47260,47259.8129
VKR-138522,6724,6723.972821969696,12/3/2024 0:00,7101,7100.5153
VKR-138523,38162,38162.23778409091,12/3/2024 0:00,40299,40299.3231
VKR-138524,13775,13774.555587121213,12/3/2024 0:00,14546,14545.9307
VKR-138525,45558,45557.91041666666,12/3/2024 0:00,48109,48109.153399999996
VKR-138526,1790,1789.8744318181818,12/3/2024 0:00,1890,1890.1074
VKR-138527,17442,17442.354450757575,12/3/2024 0:00,18419,18419.1263
VKR-138528,10790,10789.79659090909,12/3/2024 0:00,11394,11394.0252
VKR-138529,44658,44657.98570075758,12/4/2024 0:00,47159,47158.8329
VKR-138530,503,502.70416666666665,12/4/2024 0:00,531,530.8556
VKR-138531,871,871.3940341,12/4/2024 0:00,920,920.1921
VKR-138532,44658,44657.98570075758,12/4/2024 0:00,47159,47158.8329
VKR-138533,42928,42928.48626893939,12/4/2024 0:00,45332,45332.4815
VKR-138534,44658,44657.98570075758,12/4/2024 0:00,47159,47158.8329
VKR-138535,44658,44657.98570075758,12/4/2024 0:00,47159,47158.8329
VKR-138536,38162,38162.23778409091,12/4/2024 0:00,40299,40299.3231
VKR-138537,44658,44657.98570075758,12/5/2024 0:00,47159,47158.8329
VKR-138538,44658,44657.98570075758,12/5/2024 0:00,47159,47158.8329
VKR-138539,44658,44657.98570075758,12/5/2024 0:00,47159,47158.8329
VKR-138540,44658,44657.98570075758,12/5/2024 0:00,47159,47158.8329
VKR-138541,36233,36232.562405303026,12/5/2024 0:00,38262,38261.5859
VKR-138542,22623,22622.95066287879,12/5/2024 0:00,23890,23889.835900000002
VKR-138543,22932,22931.99270833333,12/5/2024 0:00,24216,24216.1843
VKR-138544,1237,1237.0308712121212,12/5/2024 0:00,1306,1306.3046
VKR-138545,52415,52415.15151515151,12/6/2024 0:00,55350,55350.4
VKR-138546,56727,56726.818181818184,12/6/2024 0:00,59904,59903.520000000004
VKR-138547,53767,53766.818181818184,12/6/2024 0:00,56778,56777.76
VKR-138548,53767,53766.818181818184,12/6/2024 0:00,56778,56777.76
VKR-138549,53767,53766.818181818184,12/6/2024 0:00,56778,56777.76
VKR-138550,29966,29965.90909090909,12/6/2024 0:00,31644,31644
VKR-138551,29966,29965.90909090909,12/6/2024 0:00,31644,31644
VKR-138552,29966,29965.90909090909,12/6/2024 0:00,31644,31644
VKR-138553,29966,29965.90909090909,12/6/2024 0:00,31644,31644
VKR-138554,29966,29965.90909090909,12/6/2024 0:00,31644,31644
VKR-138555,1138,1137.599621212121,12/7/2024 0:00,1201,1201.3052
VKR-138556,7723,7722.797537878788,12/9/2024 0:00,8155,8155.2742
VKR-138557,42029,42028.861647727266,12/9/2024 0:00,44382,44382.4779
VKR-138558,7135,7134.7477272727265,12/9/2024 0:00,7534,7534.2936
VKR-138559,2940,2939.999053030303,12/9/2024 0:00,3105,3104.639
VKR-138560,6826,6826.047821969697,12/9/2024 0:00,7208,7208.306500000001
VKR-138561,7875,7874.997443181819,12/9/2024 0:00,8316,8315.9973
VKR-138567,4719,4718.508333333333,12/10/2024 0:00,4983,4982.7448
VKR-138568,5565,5564.998200757575,12/10/2024 0:00,5877,5876.6381
VKR-138569,31803,31802.876041666663,12/10/2024 0:00,33584,33583.8371
VKR-138570,361,360.5767992424242,12/10/2024 0:00,381,380.7691
VKR-138571,29077,29076.91524621212,12/10/2024 0:00,30705,30705.2225
VKR-138572,9642,9641.824337121212,12/10/2024 0:00,10182,10181.7665
VKR-138573,361,360.5767992424242,12/10/2024 0:00,381,380.7691
VKR-138574,12862,12862.245928030303,12/11/2024 0:00,13583,13582.5317
VKR-138575,1849,1848.941856060606,12/11/2024 0:00,1952,1952.4826
VKR-138576,42572,42572.10388257576,12/11/2024 0:00,44956,44956.1417
VKR-138577,365,365.3844696969697,12/11/2024 0:00,386,385.846
VKR-138578,44658,44657.98570075758,12/11/2024 0:00,47159,47158.8329
VKR-138579,44658,44657.98570075758,12/11/2024 0:00,47159,47158.8329
VKR-138580,44658,44657.98570075758,12/11/2024 0:00,47159,47158.8329
VKR-138581,44658,44657.98570075758,12/11/2024 0:00,47159,47158.8329
VKR-138582,44658,44657.98570075758,12/12/2024 0:00,47159,47158.8329
VKR-138583,44658,44657.98570075758,12/12/2024 0:00,47159,47158.8329
VKR-138584,19018,19018.043844696967,12/12/2024 0:00,20083,20083.0543
VKR-138586,29077,29076.91524621212,12/12/2024 0:00,30705,30705.2225
VKR-138587,40519,41331.58674242424,12/12/2024 0:00,42789,43646.1556
VKR-138588,40519,41331.58674242424,12/12/2024 0:00,42789,43646.1556
VKR-138589,40519,41331.58674242424,12/12/2024 0:00,42789,43646.1556
VKR-138590,40519,41331.58674242424,12/12/2024 0:00,42789,43646.1556
VKR-138591,2985,2984.6747159090905,12/12/2024 0:00,3152,3151.8165
VKR-138592,56159,56159.090909090904,12/13/2024 0:00,59304,59304
VKR-138593,12757,12757.495928030303,12/13/2024 0:00,13472,13471.9157
VKR-138594,40519,41331.58674242424,12/13/2024 0:00,42789,43646.1556
VKR-138595,56159,56159.090909090904,12/13/2024 0:00,59304,59304
VKR-138596,40519,41331.58674242424,12/13/2024 0:00,42789,43646.1556
VKR-138597,22118,22117.79289772727,12/13/2024 0:00,23356,23356.3893
VKR-138598,56159,56159.090909090904,12/13/2024 0:00,59304,59304
VKR-138599,40519,41331.58674242424,12/13/2024 0:00,42789,43646.1556
VKR-138600,2943,2943.02803,12/13/2024 0:00,3108,3107.8376
VKR-138601,56159,56159.090909090904,12/13/2024 0:00,59304,59304
VKR-138602,21588,21587.99308712121,12/13/2024 0:00,22797,22796.9207
VKR-138603,40519,41331.58674242424,12/13/2024 0:00,42789,43646.1556
VKR-138604,56159,56159.090909090904,12/13/2024 0:00,59304,59304
VKR-138605,56159,56159.090909090904,12/13/2024 0:00,59304,59304
VKR-138606,18070,18069.969223484848,12/13/2024 0:00,19082,19081.8875
VKR-138607,10189,10189.393939393938,12/16/2024 0:00,10760,10760
VKR-138608,40519,41331.58674242424,12/16/2024 0:00,42789,43646.1556
VKR-138609,40519,41331.58674242424,12/16/2024 0:00,42789,43646.1556
VKR-138610,40519,41331.58674242424,12/16/2024 0:00,42789,43646.1556
VKR-138611,24762,25258.191856060606,12/16/2024 0:00,26149,26672.6506
VKR-138612,3539,3539.0238636363633,12/16/2024 0:00,3737,3737.2092
VKR-138613,14629,14628.595359848485,12/16/2024 0:00,15448,15447.7967
VKR-138614,5490,5489.73428,12/16/2024 0:00,5797,5797.1594
VKR-138615,38477,38477.23768939394,12/16/2024 0:00,40632,40631.963
VKR-138616,38,37.86060606060606,12/16/2024 0:00,40,39.9808
VKR-138617,28135,28134.607859848482,12/16/2024 0:00,29710,29710.1459
VKR-138618,5,5.144223484848484,12/16/2024 0:00,5,5.4323
VKR-138619,40789,40788.98693181818,12/16/2024 0:00,43073,43073.1702
VKR-138620,5424,5424.448295454546,12/16/2024 0:00,5728,5728.2174
VKR-138621,41947,41947.19659090909,12/17/2024 0:00,44296,44296.2396
VKR-138622,41947,41947.19659090909,12/17/2024 0:00,44296,44296.2396
VKR-138623,41947,41947.19659090909,12/17/2024 0:00,44296,44296.2396
VKR-138624,41947,41947.19659090909,12/17/2024 0:00,44296,44296.2396
VKR-138625,41947,41947.19659090909,12/17/2024 0:00,44296,44296.2396
VKR-138626,1187,1187.3996212121212,12/17/2024 0:00,1254,1253.894
VKR-138627,41947,41947.186553030304,12/17/2024 0:00,44296,44296.229
VKR-138628,2700,2699.9991477272724,12/17/2024 0:00,2851,2851.1991
VKR-138629,17425,17425.479450757575,12/17/2024 0:00,18401,18401.3063
VKR-138630,202,201.92301136363636,12/17/2024 0:00,213,213.2307
VKR-138631,1402,1402.4995265151515,12/12/2024 0:00,1481,1481.0395
VKR-138635,41947,41947.19659090909,12/18/2024 0:00,44296,44296.2396
VKR-138636,41947,41947.19659090909,12/18/2024 0:00,44296,44296.2396
VKR-138637,41947,41947.19659090909,12/18/2024 0:00,44296,44296.2396
VKR-138638,41947,41947.19659090909,12/18/2024 0:00,44296,44296.2396
VKR-138639,0,0.010037878787878787,12/17/2024 0:00,0,0.0106
VKR-138643,43659,43658.98598484848,12/18/2024 0:00,46104,46103.8892
VKR-138645,28468,28467.613636363636,12/18/2024 0:00,30062,30061.8
VKR-138646,28468,28467.613636363636,12/18/2024 0:00,30062,30061.8
VKR-138647,28468,28467.613636363636,12/18/2024 0:00,30062,30061.8
VKR-138648,28674,28673.863636363632,12/18/2024 0:00,30280,30279.6
VKR-138649,15783,15782.985984848485,12/18/2024 0:00,16667,16666.8332
VKR-138650,37179,37178.98806818182,12/18/2024 0:00,39261,39261.0114
VKR-138651,24769,24769.224147727273,12/18/2024 0:00,26156,26156.3007
VKR-138652,37179,37178.98806818182,12/18/2024 0:00,39261,39261.0114
VKR-138653,12828,12828.030303030302,12/18/2024 0:00,13546,13546.4
VKR-138654,37179,37178.98806818182,12/18/2024 0:00,39261,39261.0114
VKR-138655,12828,12828.030303030302,12/18/2024 0:00,13546,13546.4
VKR-138656,37179,37178.98806818182,12/18/2024 0:00,39261,39261.0114
VKR-138657,12828,12828.030303030302,12/18/2024 0:00,13546,13546.4
VKR-138658,37179,37178.98806818182,12/18/2024 0:00,39261,39261.0114
VKR-138659,19612,19611.773579545454,12/18/2024 0:00,20710,20710.0329
VKR-138660,37179,37178.98806818182,12/18/2024 0:00,39261,39261.0114
VKR-138661,37179,37178.98806818182,12/18/2024 0:00,39261,39261.0114
VKR-138662,37179,37178.98806818182,12/18/2024 0:00,39261,39261.0114
VKR-138663,37179,37178.98806818182,12/18/2024 0:00,39261,39261.0114
VKR-138664,37179,37178.98806818182,12/18/2024 0:00,39261,39261.0114
VKR-138665,37179,37178.98806818182,12/18/2024 0:00,39261,39261.0114
VKR-138666,37179,37178.98806818182,12/18/2024 0:00,39261,39261.0114
VKR-138667,37179,37178.98806818182,12/18/2024 0:00,39261,39261.0114
VKR-138668,37179,37178.98806818182,12/18/2024 0:00,39261,39261.0114
VKR-138669,37179,37178.98806818182,12/18/2024 0:00,39261,39261.0114
VKR-138670,37179,37178.98806818182,12/18/2024 0:00,39261,39261.0114
VKR-138671,37179,37178.98806818182,12/18/2024 0:00,39261,39261.0114
VKR-138672,37179,37178.98806818182,12/18/2024 0:00,39261,39261.0114
VKR-138673,56159,56159.090909090904,12/19/2024 0:00,59304,59304
VKR-138674,56159,56159.090909090904,12/19/2024 0:00,59304,59304
VKR-138675,56159,56159.090909090904,12/19/2024 0:00,59304,59304
VKR-138676,49741,49741.28787878788,12/19/2024 0:00,52527,52526.8
VKR-138677,51453,51453.40909090909,12/19/2024 0:00,54335,54334.8
VKR-138678,51453,51453.40909090909,12/19/2024 0:00,54335,54334.8
VKR-138679,51453,51453.40909090909,12/19/2024 0:00,54335,54334.8
VKR-138680,51453,51453.40909090909,12/19/2024 0:00,54335,54334.8
VKR-138681,22325,22325,12/19/2024 0:00,23575,23575.2
VKR-138682,12828,12828.030303030302,12/19/2024 0:00,13546,13546.4
VKR-138683,12828,12828.030303030302,12/19/2024 0:00,13546,13546.4
VKR-138684,3207,3207.0075757575755,12/19/2024 0:00,3387,3386.6
VKR-138685,46544,46543.56061,12/19/2024 0:00,49150,49150
VKR-138686,39375,39375,12/19/2024 0:00,41580,41580
VKR-138687,39375,39375,12/19/2024 0:00,41580,41580
VKR-138688,39375,39375,12/19/2024 0:00,41580,41580
VKR-138689,39375,39375,12/19/2024 0:00,41580,41580
VKR-138690,39375,39375,12/19/2024 0:00,41580,41580
VKR-138691,39375,39375,12/19/2024 0:00,41580,41580
VKR-138692,39375,39375,12/19/2024 0:00,41580,41580
VKR-138693,39375,39375,12/19/2024 0:00,41580,41580
VKR-138694,39375,39375,12/19/2024 0:00,41580,41580
VKR-138695,40385,40384.60454545454,12/19/2024 0:00,42646,42646.1424
VKR-138700,39388,39388.45094696969,12/20/2024 0:00,41594,41594.2042
VKR-138707,565825,565824.8106060605,12/25/2024 0:00,597511,597511
VKR-138763,42292,42291.666666666664,12/30/2024 0:00,44660,44660
VKR-138764,43073,43072.916666666664,12/30/2024 0:00,45485,45485
VKR-138765,43125,43125,12/30/2024 0:00,45540,45540
VKR-138766,39375,39375,12/30/2024 0:00,41580,41580
VKR-138767,39375,39375,12/30/2024 0:00,41580,41580
VKR-138768,39375,39375,12/30/2024 0:00,41580,41580
VKR-138769,39375,39375,12/30/2024 0:00,41580,41580
VKR-138770,39375,39375,12/30/2024 0:00,41580,41580
VKR-138771,37188,37187.5,12/30/2024 0:00,39270,39270
